default,revolving_utilization,age,times_30_59_days_late,debt_ratio,monthly_income,num_open_credit_lines,times_90_plus_days_late,num_real_estate_loans,times_60_89_days_late,num_dependents
0,0.4391,65,0,0.1542,14287,9,0,0,0,1
0,0.2041,40,0,0.5461,2776,8,0,0,0,2
0,0.2822,53,0,0.1975,6392,9,1,3,0,2
0,0.7387,31,0,0.6944,4101,9,0,1,0,2
0,0.1928,54,0,0.2139,1753,16,0,2,0,2
0,0.3347,47,0,0.324,2087,8,0,0,0,2
0,0.2973,50,0,1.8283,2326,7,0,2,0,1
0,0.4181,37,0,0.0477,11713,6,0,1,0,2
1,0.1052,25,3,0.4004,4367,9,2,1,3,2
0,0.3738,51,0,0.0449,3237,14,0,2,0,1
1,0.3367,21,0,0.5477,2326,9,0,3,0,2
0,0.3665,41,0,0.2722,12796,4,0,4,0,0
0,0.1658,56,0,0.835,15856,9,0,0,0,0
1,0.0499,47,0,0.6029,12680,7,0,1,0,1
0,0.182,68,0,0.0233,7287,6,0,0,0,0
0,0.0283,57,0,0.0443,6197,4,0,2,0,0
0,0.1453,37,2,0.2758,1857,10,0,1,0,1
0,0.022,45,0,0.2191,4037,13,0,2,0,0
0,0.2203,44,0,0.0554,2843,6,0,0,0,1
0,0.3309,26,0,0.0416,1140,10,0,2,0,0
0,0.2764,33,0,0.249,11448,7,0,1,0,1
0,0.0608,38,0,0.015,2816,6,0,0,0,1
0,0.429,21,1,0.6208,12794,6,0,1,0,1
0,0.2772,45,0,0.4936,9950,10,0,0,0,0
0,0.5043,42,1,0.4617,7672,9,0,0,1,1
0,0.3129,24,0,0.0048,8024,14,0,1,0,2
1,0.1494,49,2,0.0146,3004,5,1,1,1,0
0,0.3272,53,0,0.2394,21726,8,1,0,1,1
0,0.2241,47,0,1.5569,5087,9,0,0,0,0
0,0.6404,41,0,0.1257,6257,4,0,0,0,0
0,0.5856,52,0,0.1266,2924,7,0,0,0,0
0,0.4968,53,0,0.0433,2333,5,0,1,0,2
0,0.2824,48,0,0.3366,7200,9,0,2,0,1
0,0.2181,35,1,0.3121,5848,8,0,1,0,2
0,0.2124,48,0,0.032,2613,12,0,1,0,2
0,0.2895,59,0,0.189,1555,7,0,1,0,1
0,0.2419,37,0,0.33,1779,9,0,0,0,0
0,0.5822,70,0,0.2041,12796,10,0,0,0,1
1,0.6234,38,0,0.3366,3009,7,0,0,0,2
0,0.3215,45,0,0.5083,3747,10,0,1,0,0
0,0.1352,36,0,0.3473,15682,8,0,2,0,1
0,0.1612,47,0,0.2872,2002,11,0,2,0,1
1,0.3261,24,0,0.5764,2747,9,0,1,0,2
0,0.5673,38,3,0.6925,2657,11,0,0,0,1
0,0.4132,31,2,0.1477,17934,6,1,1,1,4
0,0.297,46,3,0.0571,24214,4,0,0,0,2
0,0.4288,56,1,0.5109,8966,10,0,1,0,0
0,0.3031,52,1,0.0721,9197,5,0,1,0,1
0,0.4505,21,0,0.7933,3089,4,0,0,0,0
0,0.56,69,0,0.0069,23338,4,0,0,0,0
0,0.2707,48,0,0.7625,6088,11,0,1,0,1
0,0.4256,35,0,0.2669,9725,7,0,1,0,0
0,0.2698,46,0,0.4472,4516,9,0,1,0,0
0,0.1439,47,0,0.1525,3966,10,0,0,0,3
0,0.2969,36,1,1.438,18591,11,0,0,0,0
0,0.2853,47,5,0.0775,7568,7,0,1,2,0
0,0.33,37,0,0.0921,15695,5,0,0,0,2
1,0.1646,40,0,0.0158,6028,8,0,0,0,1
0,0.5761,36,0,0.8464,2493,5,0,1,0,2
0,0.476,27,0,0.1827,3081,8,0,1,0,1
0,0.3699,46,1,0.337,5336,8,0,1,0,0
0,0.0823,52,0,0.3489,2977,9,0,3,0,1
0,0.5019,51,0,0.6226,2026,6,0,2,0,2
0,0.5485,54,0,0.328,12850,14,0,0,0,2
0,0.6396,48,0,0.2477,3178,9,0,1,0,0
0,0.2236,38,0,0.3717,5489,11,0,1,0,0
0,0.068,55,0,0.4171,6228,5,0,1,0,1
0,0.4157,28,0,0.0617,3070,9,0,1,0,1
0,0.4175,34,0,0.0348,15687,11,0,2,0,0
0,0.4576,33,2,0.0233,2010,10,0,2,0,0
0,0.4432,57,0,0.1405,6059,7,0,1,0,0
0,0.1702,56,0,0.2067,5984,6,0,2,0,1
0,0.2822,50,0,0.2869,4706,11,0,1,0,0
0,0.4782,57,0,0.9513,1741,8,0,3,0,2
0,0.5561,34,0,0.1205,9864,13,0,1,0,1
0,0.0947,49,0,0.4292,8908,5,0,2,0,1
0,0.1843,43,0,0.2274,2862,7,0,0,0,0
0,0.4342,55,0,0.0746,8655,9,0,7,0,0
0,0.2321,43,0,0.2866,6633,10,0,3,0,2
0,0.4995,40,0,1.025,1764,7,0,0,0,0
0,0.3418,51,0,0.0398,2482,6,0,2,0,0
0,0.1343,55,0,0.2123,12217,6,0,0,0,0
0,0.181,36,0,0.0159,6295,10,0,1,0,0
0,0.1729,44,0,0.1162,3129,6,1,0,0,2
0,0.1777,32,0,0.2908,2473,13,0,0,0,0
0,0.6609,21,0,0.5518,3254,7,0,0,0,2
0,0.3222,47,0,0.3932,3444,7,0,0,0,0
0,0.2299,52,0,0.1864,2497,9,0,1,0,0
0,0.1708,48,0,0.7198,1219,1,0,0,0,0
0,0.4805,21,0,0.1082,12234,10,0,1,0,1
0,0.4303,40,0,0.4207,10684,6,0,0,0,0
0,0.1032,21,0,0.1927,1774,7,0,0,0,0
0,0.3777,61,0,0.6867,5481,10,0,0,0,1
1,0.178,31,0,0.479,2387,13,0,1,0,1
0,0.0765,60,0,0.6952,3986,5,0,2,0,0
0,0.3743,56,1,0.0723,3730,6,1,1,1,0
0,0.3181,34,0,0.3309,3490,10,0,3,0,1
0,0.1743,31,0,0.4024,24400,9,0,0,0,1
0,0.3166,49,0,0.4069,3455,11,0,0,0,0
0,0.1543,34,0,0.2104,2574,6,0,4,0,0
0,0.2187,46,0,0.0034,2670,4,0,0,0,0
0,0.5875,39,0,0.0909,11327,11,1,1,1,0
0,0.3937,23,0,0.1172,1310,11,0,2,0,1
0,0.0147,21,0,0.5732,2670,6,0,2,0,1
0,0.3836,47,1,0.5514,15637,10,0,0,0,2
0,0.4373,38,0,0.0332,5974,8,0,2,0,1
0,0.3687,38,0,0.8977,5730,7,0,0,0,0
1,0.0878,53,0,0.0604,27057,10,0,0,0,2
0,0.0706,59,0,0.1605,5985,7,0,2,0,1
0,0.3359,41,0,0.0727,2789,9,0,0,0,2
0,0.4924,40,0,0.5905,3921,7,0,3,0,0
0,0.7237,51,0,0.4152,1981,10,0,1,0,2
0,0.4904,28,0,0.1309,13423,7,0,0,0,1
0,0.244,47,0,0.3436,7782,4,0,1,0,1
0,0.2126,51,0,0.0611,12082,5,0,0,0,1
0,0.5267,53,1,0.1445,12969,6,0,2,0,1
0,0.3538,21,0,0.142,3528,4,0,2,0,0
0,0.0171,35,0,0.0815,2308,13,0,1,0,0
0,0.3811,34,0,0.627,4715,9,0,1,0,1
0,0.0875,46,0,0.3408,2444,9,0,2,0,2
0,0.1548,50,0,0.0985,5608,6,0,2,0,0
0,0.1352,62,0,0.0832,12157,8,0,1,0,0
0,0.0829,39,0,0.0054,4296,6,0,1,0,0
0,0.3973,39,1,0.1277,5541,7,0,0,1,0
0,0.4086,58,0,0.2245,4559,9,0,1,0,2
0,0.1772,48,1,0.0976,9341,10,0,0,1,1
0,0.3882,60,0,0.3617,2880,4,0,1,0,1
0,0.5294,48,0,0.1592,1000,11,0,0,0,0
0,0.2397,31,0,0.1141,7163,7,0,0,0,1
0,0.2953,29,0,0.8393,10832,8,0,0,0,1
0,0.1219,26,0,0.0915,7024,9,0,1,0,1
0,0.1561,52,0,0.1524,2944,9,0,2,0,1
0,0.4943,59,0,0.1445,1982,9,1,2,1,2
0,0.2144,67,0,0.0828,7299,8,0,2,0,1
1,0.273,55,2,0.0736,5503,3,0,0,1,0
0,0.161,58,0,0.108,4444,7,0,1,0,0
0,0.0807,38,0,0.5991,21119,8,0,0,0,0
0,0.3661,31,0,0.4371,2304,10,0,2,0,1
0,0.0711,55,0,0.3428,20333,8,0,0,0,1
0,0.2464,50,0,0.1833,5041,12,0,0,0,1
0,0.3401,46,0,0.2126,1131,7,1,0,1,2
0,0.4333,49,0,0.0932,4258,6,0,1,0,0
0,0.1645,48,0,0.0232,10589,16,0,1,0,1
0,0.1184,60,2,0.1206,3670,7,0,4,0,1
0,0.2095,60,0,0.2053,1510,8,0,0,0,2
0,0.1941,51,0,0.0177,4308,9,0,1,0,1
0,0.1942,55,0,0.0277,2475,8,0,1,0,0
0,0.0103,51,0,0.0916,7284,7,0,0,0,0
0,0.2918,39,1,0.1372,9124,6,0,1,0,1
0,0.1117,54,0,0.1499,2111,10,1,1,0,0
0,0.1352,28,0,0.0376,2794,9,0,0,0,0
1,0.3375,57,0,0.0768,9003,10,0,3,0,1
0,0.1737,30,0,0.091,2472,3,0,0,0,0
0,0.4378,48,0,0.021,2067,7,0,1,0,2
0,0.2036,34,0,0.1184,1914,6,0,1,0,0
0,0.1961,51,0,0.0225,6513,5,1,1,1,0
0,0.2689,44,0,0.3647,6293,10,0,0,0,0
0,0.0686,25,1,0.1464,2843,10,0,0,0,0
0,0.5612,50,0,0.1187,4934,6,0,1,0,2
0,0.1876,38,0,0.0406,16675,7,0,1,0,1
0,0.1399,55,1,0.0771,2254,10,0,1,0,1
1,0.5826,45,1,0.0795,1031,10,0,0,0,2
0,0.2171,49,0,1.264,7073,12,0,1,0,0
0,0.1589,33,1,0.5412,4499,4,1,1,1,0
0,0.2101,37,0,0.0046,2784,8,0,2,0,3
0,0.3266,39,0,0.2878,8280,9,0,1,0,1
0,0.249,55,0,0.0887,9617,11,0,1,0,3
0,0.2823,65,0,0.0331,1000,10,0,0,0,0
0,0.2771,35,0,0.3668,2915,7,0,0,0,1
0,0.4621,57,0,0.0423,31382,7,0,0,0,2
0,0.2984,21,0,0.176,7837,8,0,0,0,1
0,0.0629,30,3,0.3,8441,8,0,2,0,2
0,0.2692,33,0,0.2426,12560,8,0,1,0,1
0,0.2311,28,0,1.14,4982,7,0,1,0,0
0,0.2014,25,0,0.4622,9296,4,0,1,0,2
0,0.164,49,0,0.4464,8729,12,0,0,0,0
0,0.2975,42,0,0.1318,7564,6,0,1,0,1
0,0.3049,49,0,0.0025,3798,7,0,0,0,0
0,0.1064,53,0,0.3977,5640,4,0,1,0,1
0,0.3157,48,0,2.4675,3069,9,0,0,0,3
0,0.1663,52,0,0.1562,4965,9,0,1,0,0
1,0.5565,44,0,1.2705,1929,7,0,2,0,1
0,0.1514,30,0,0.0458,2611,12,0,1,0,3
1,0.7892,57,0,0.1055,3921,8,0,2,0,0
0,0.0846,37,0,0.0562,2310,11,0,0,0,1
0,0.289,33,0,0.1934,3281,13,0,3,0,0
0,0.3707,42,0,0.4783,4310,10,0,2,0,0
0,0.3592,34,0,0.125,6780,10,0,1,0,0
0,0.1716,39,0,0.7101,10502,6,0,2,0,0
0,0.1217,49,0,0.2361,3391,6,0,2,0,0
0,0.0746,49,1,0.1879,14300,8,0,0,0,2
0,0.2364,34,0,0.464,10413,7,0,0,0,0
0,0.1972,39,0,0.0321,7356,7,0,0,0,1
0,0.2619,57,0,0.4458,5557,10,0,0,0,1
0,0.3613,50,0,0.0835,6344,13,0,1,0,0
1,0.1625,69,1,0.0989,12703,9,1,0,1,1
0,0.1917,59,3,0.2745,13080,11,1,1,2,1
0,0.1932,58,0,0.6966,14299,13,0,1,0,0
0,0.1475,28,0,0.2591,5079,9,0,0,0,1
0,0.1831,54,5,0.314,7661,6,0,3,3,0
0,0.5581,44,1,0.4496,14397,8,0,1,0,0
1,0.1183,38,1,0.0901,2984,6,1,1,1,0
0,0.1788,47,1,0.5267,3809,5,0,0,0,0
0,0.1592,56,0,0.1624,4978,6,0,3,0,0
0,0.5385,51,0,0.058,10093,8,0,1,0,1
0,0.3038,34,0,0.1293,10220,9,0,0,0,0
0,0.2952,53,0,0.0848,4085,8,0,1,0,2
0,0.0727,37,0,0.0779,1470,6,0,1,1,1
0,0.237,47,0,0.0996,5984,11,0,3,0,0
1,0.2117,41,0,0.0599,2357,7,0,1,0,0
0,0.5155,42,0,0.3305,1492,6,0,1,0,1
0,0.0987,54,0,0.2602,1788,5,0,1,0,2
0,0.4384,32,0,0.3136,6381,6,0,0,0,1
0,0.3382,68,0,0.1264,14600,7,0,2,0,1
0,0.1064,23,1,0.4406,5070,9,0,1,1,3
0,0.2192,37,0,0.0416,5820,10,0,0,0,0
0,0.2179,49,0,0.254,12661,7,0,1,0,0
0,0.2818,52,0,0.0967,1428,9,0,1,0,0
0,0.0558,43,0,0.225,7451,7,0,1,0,1
0,0.2154,44,0,0.1173,4869,8,0,2,0,0
0,0.101,49,0,0.4689,7729,4,0,3,0,1
0,0.1236,42,0,0.6657,3338,8,0,0,0,1
0,0.1955,61,0,0.4071,2554,4,0,1,0,2
0,0.2066,55,0,0.0579,5499,5,0,0,0,0
0,0.4221,55,1,0.0964,18386,8,1,0,0,0
0,0.2122,33,0,0.7553,9786,9,0,2,0,0
0,0.2023,44,0,0.1725,3274,9,0,1,0,0
0,0.2951,41,0,0.85,1681,4,0,0,0,4
0,0.2694,32,1,0.1495,1279,9,0,1,0,0
0,0.2594,49,0,0.9096,14085,12,1,1,1,2
0,0.0749,38,0,0.7801,2289,6,0,0,0,2
0,0.2861,52,0,0.3241,3787,9,0,1,0,1
0,0.2206,32,0,0.0027,14142,7,0,0,0,0
0,0.1648,65,0,0.1534,1351,7,0,0,0,2
0,0.1248,34,3,0.7265,16216,3,0,1,2,1
0,0.1969,47,0,0.6491,4012,6,0,2,0,3
0,0.0986,54,0,0.0623,1960,10,0,1,0,0
0,0.0396,38,0,0.1528,4032,8,0,1,0,1
0,0.1884,55,0,0.5415,2757,4,0,0,0,2
0,0.2801,30,0,0.2587,6992,10,0,2,0,0
0,0.1942,62,2,0.5638,2926,7,0,3,0,2
0,0.2535,45,0,0.5256,1064,11,0,0,0,0
0,0.1764,37,0,0.7141,4119,8,0,1,0,1
0,0.5434,41,1,0.0374,1660,9,0,4,0,3
1,0.428,54,0,0.0471,5787,7,0,0,0,1
0,0.14,37,0,0.0259,1901,11,0,1,0,0
0,0.2488,36,0,0.8213,3326,4,0,2,0,1
0,0.2813,42,0,0.1934,5687,11,0,0,0,1
1,0.4698,30,0,0.0199,4146,8,0,1,0,3
0,0.2268,66,0,0.1164,6004,10,0,3,0,0
0,0.2096,38,0,0.1299,8469,5,0,2,0,0
0,0.1013,54,0,0.4975,1946,8,0,1,0,2
1,0.0592,47,2,0.3989,4667,11,0,2,0,0
0,0.185,33,0,0.3508,1000,9,0,0,0,0
0,0.2797,44,0,0.0066,5990,7,0,0,0,1
0,0.2964,54,0,0.7247,3863,8,0,0,1,0
0,0.2173,42,0,0.0728,2237,9,0,1,0,1
0,0.3935,59,0,0.2975,6326,6,0,0,0,1
0,0.1153,57,0,0.0191,12558,9,0,1,0,1
0,0.1814,56,0,0.0255,3358,10,0,0,0,1
0,0.4691,39,0,0.0029,2308,11,0,1,0,2
0,0.2356,32,0,0.2504,5608,10,0,1,0,2
0,0.5324,37,0,0.2978,1688,7,0,0,0,0
0,0.6476,47,0,0.0155,2897,2,0,1,0,0
0,0.2548,51,0,0.103,13067,9,0,1,0,1
0,0.2076,21,0,0.5721,5165,8,0,0,0,0
0,0.0585,44,0,0.032,1092,9,0,1,0,1
0,0.4542,46,1,0.0732,1167,6,1,2,1,0
0,0.2927,41,0,0.1657,5595,5,0,2,1,2
0,0.319,60,0,0.5541,9797,6,0,1,0,0
0,0.366,50,0,0.0883,1347,6,0,3,0,1
0,0.3566,60,0,1.7568,7042,8,0,0,0,3
0,0.1279,42,1,0.1317,14246,6,0,1,0,1
0,0.0953,56,0,0.1465,22254,4,0,2,0,0
0,0.3507,64,0,0.0391,6405,12,0,2,0,0
0,0.3714,60,0,0.342,7371,6,0,0,0,0
0,0.2376,31,1,0.0837,1000,6,0,1,1,1
0,0.1771,41,0,0.2974,26365,10,0,0,0,0
0,0.2881,40,0,0.0758,3101,13,0,0,0,0
0,0.2472,50,0,0.1472,2329,7,0,1,0,0
1,0.2506,53,3,0.5828,4007,7,0,1,0,0
0,0.3913,34,0,0.4029,16470,10,1,0,0,2
0,0.3717,45,1,0.0504,28751,6,1,1,1,0
0,0.3598,21,0,0.2807,5433,16,0,1,0,0
0,0.2672,62,0,0.2972,10921,7,0,0,0,0
0,0.1153,38,0,0.0285,5087,4,0,0,0,1
1,0.145,45,0,0.1881,2142,12,0,1,0,0
0,0.3967,41,0,0.0906,16016,6,0,1,0,0
0,0.1947,58,0,0.1888,2987,15,0,2,0,0
0,0.2704,21,0,0.4503,16788,9,0,1,0,0
1,0.07,44,0,0.0517,13888,10,0,1,0,0
0,0.2186,43,0,0.0395,8032,5,0,1,0,0
1,0.1332,39,0,0.0941,21230,7,0,1,0,2
0,0.3252,65,0,0.9127,29315,7,0,1,0,0
0,0.2533,34,0,0.4133,4271,10,0,2,0,0
0,0.3029,54,0,0.0059,2573,4,0,3,0,1
0,0.0205,49,3,0.1538,1106,9,1,2,1,1
0,0.6659,60,0,0.0893,29606,6,0,0,0,1
1,0.2104,36,2,0.305,3457,5,0,2,1,3
0,0.4616,36,0,0.1845,12185,3,0,1,0,0
0,0.5448,58,0,1.0015,2716,9,0,2,0,1
0,0.1581,50,3,0.0741,16824,6,0,3,1,0
0,0.3496,26,1,0.2659,2807,9,0,0,1,0
0,0.0866,38,0,0.3614,1894,9,0,0,0,3
0,0.1443,49,0,0.5239,4159,7,0,2,0,2
0,0.0745,55,0,0.1568,3211,13,0,1,0,1
0,0.4702,36,0,0.3484,7919,8,0,2,0,4
0,0.2663,21,0,0.1084,4716,10,1,1,0,0
0,0.0661,51,0,0.1715,8120,7,0,2,0,1
0,0.431,30,0,0.6779,3893,8,0,2,0,0
0,0.0347,21,0,0.8982,2886,5,0,0,0,1
0,0.0782,21,0,0.3806,3081,8,0,0,0,1
0,0.2598,54,0,0.1407,25234,9,0,1,0,1
0,0.1729,46,2,0.5145,5884,10,0,1,0,2
0,0.5905,42,0,0.0079,1005,11,0,2,0,0
0,0.4021,61,2,0.0325,3241,8,1,0,1,1
0,0.3053,52,0,0.3249,5310,9,0,2,0,1
1,0.1236,64,0,0.1033,21511,6,0,1,0,0
0,0.453,28,0,0.9072,11192,8,0,0,0,0
1,0.2473,44,2,0.1718,2351,8,1,1,1,3
0,0.265,25,0,0.1683,34019,8,0,0,0,0
0,0.1697,42,0,0.34,4793,6,0,1,0,1
0,0.3231,42,0,0.4377,13320,8,0,0,0,1
0,0.2728,52,0,0.1936,1950,5,0,0,0,1
0,0.3736,45,0,0.0722,1000,12,0,3,0,1
0,0.3143,52,0,0.4452,1592,2,0,0,0,1
0,0.1538,53,0,0.1159,1000,13,0,3,0,0
0,0.0816,70,1,0.0578,26626,15,1,0,1,3
0,0.0903,41,0,0.2996,5834,7,0,1,0,1
0,0.3586,33,0,0.0284,2345,17,0,0,0,2
0,0.3656,47,0,1.0658,7059,10,0,1,0,0
0,0.3094,35,0,0.3002,5718,12,0,1,0,1
0,0.2091,62,0,1.2784,8076,11,0,1,0,2
0,0.4158,41,0,0.1242,12934,6,0,3,0,0
0,0.4694,38,0,1.0643,3897,13,0,1,0,0
0,0.4094,39,0,0.0472,2431,9,0,0,0,1
0,0.5391,53,0,0.0125,9530,12,0,1,0,2
1,0.4614,43,0,0.0101,9338,6,0,1,0,1
0,0.096,37,0,0.1876,5327,3,0,1,0,1
0,0.2746,64,0,0.026,28058,8,0,0,0,1
0,0.2382,34,0,0.2153,3462,8,0,1,0,2
0,0.4922,45,0,0.119,2392,8,0,0,1,1
0,0.0752,52,0,0.1227,6866,9,0,2,0,0
0,0.2158,25,1,0.3029,2864,10,0,2,0,1
1,0.1229,50,0,0.0534,7305,8,0,0,0,0
1,0.0889,32,1,0.4364,2523,11,1,1,1,1
0,0.2157,54,0,0.2617,3568,8,0,1,1,1
1,0.3243,33,0,0.7393,22307,6,0,1,0,2
0,0.1128,53,0,0.1362,3552,10,0,3,0,2
0,0.4299,58,0,1.2174,2593,6,0,0,0,2
1,0.3231,55,0,0.2573,12538,5,0,0,0,1
0,0.5084,48,0,1.0881,2119,12,0,0,0,0
1,0.7117,42,2,0.0082,2823,8,0,0,1,2
0,0.3576,38,0,0.3906,7795,9,0,0,0,0
0,0.208,62,0,0.5089,10412,12,0,1,0,1
0,0.2398,36,0,0.0164,13047,11,0,0,0,1
0,0.3935,32,0,0.2595,2703,9,1,2,0,0
0,0.4403,52,0,0.4858,7917,6,0,5,0,0
0,0.605,35,0,0.247,3385,8,0,2,0,2
1,0.2195,33,3,0.0198,3027,7,0,0,1,1
0,0.2875,27,0,0.3547,12868,6,0,0,0,0
0,0.5954,39,0,0.0188,3166,6,1,1,0,1
0,0.2784,44,0,0.5103,6139,4,0,1,0,0
0,0.4207,47,0,0.0132,5566,8,0,0,0,2
0,0.2681,56,0,0.0443,2086,10,0,0,0,0
0,0.3841,51,1,0.0965,10645,11,0,0,0,0
0,0.4402,42,0,0.301,7694,7,0,0,0,0
1,0.3683,42,0,1.1234,1003,7,0,1,0,0
0,0.1033,51,0,0.0376,6136,8,0,2,0,1
0,0.545,60,0,0.0462,2648,18,0,0,0,0
0,0.4592,46,0,0.1381,11821,12,0,1,0,1
1,0.0316,39,2,0.5428,1546,6,0,4,0,1
0,0.2452,33,0,0.1889,3695,7,0,2,0,1
0,0.3938,27,0,0.1164,6565,9,0,4,0,0
0,0.1408,52,0,0.2471,5133,11,0,0,0,0
0,0.1998,51,0,0.0905,9048,9,0,1,0,0
0,0.2355,51,0,0.1538,1458,4,0,0,0,1
0,0.304,43,0,0.1213,18426,10,0,0,0,1
0,0.3693,61,0,0.4891,7480,9,0,1,0,0
0,0.1509,39,2,0.7741,14585,8,1,2,1,0
0,0.072,56,0,0.4276,9891,3,0,1,0,1
0,0.1513,44,0,0.1735,4869,11,0,1,0,1
0,0.255,37,1,0.2106,1759,7,0,0,0,1
0,0.3297,52,0,0.0401,3131,6,1,1,0,0
0,0.5309,49,0,0.4121,17529,8,0,0,0,0
0,0.5846,49,0,0.2723,14888,11,0,1,0,0
0,0.0736,45,0,0.6982,2993,10,0,0,0,0
0,0.2164,44,1,0.0672,1000,7,1,1,1,0
0,0.2568,73,0,0.4278,4145,9,0,1,0,0
0,0.343,59,0,0.3462,3904,4,0,0,0,0
0,0.3806,53,0,0.0927,4024,5,0,2,0,1
1,0.1819,46,0,0.3302,7501,10,0,3,0,1
0,0.6324,57,0,0.7746,9906,9,0,2,0,1
0,0.2995,51,0,0.7519,10853,10,0,0,0,0
0,0.3694,45,0,0.3815,7020,9,0,0,0,1
0,0.4293,41,0,0.0148,1163,8,0,2,0,0
0,0.1336,44,2,0.6173,3740,6,0,1,0,3
0,0.5683,21,0,0.3217,31047,5,0,2,0,1
0,0.4557,47,0,0.1115,6630,9,0,0,0,0
0,0.1877,39,0,0.0622,6596,4,0,1,0,0
1,0.355,64,0,0.0371,6552,5,0,2,0,0
0,0.1332,45,0,0.0155,6852,7,0,1,0,0
0,0.1201,30,0,0.4209,1000,7,0,0,0,0
0,0.2182,44,0,0.0807,4057,8,0,1,0,0
0,0.5517,32,0,0.0074,4768,10,0,0,0,1
0,0.3257,50,0,0.1519,13700,5,0,1,0,3
1,0.299,48,0,0.1977,5105,13,0,1,0,2
0,0.0536,56,0,0.0556,1316,7,0,0,0,1
0,0.2295,35,0,0.0135,6933,7,0,1,0,1
0,0.2017,45,0,0.0629,2583,10,0,1,0,0
1,0.0135,28,2,0.341,1856,10,1,1,2,0
0,0.0594,53,0,0.0257,2521,8,0,0,0,0
0,0.1935,51,0,0.2429,7585,9,0,3,0,1
0,0.346,50,0,0.0475,13453,3,0,3,0,1
0,0.1797,45,0,0.0653,7232,5,0,0,0,4
0,0.2527,49,0,0.1498,8148,9,0,1,0,0
0,0.2815,64,0,0.0319,7175,15,0,2,0,0
0,0.5054,41,0,0.0571,5329,8,0,0,0,1
0,0.2043,46,0,0.1288,8583,7,0,1,0,1
0,0.2648,31,0,0.12,1000,9,0,1,0,0
0,0.0199,34,0,0.415,5371,6,0,1,0,0
0,0.4829,46,0,0.0233,2130,8,0,1,0,0
0,0.0782,58,0,0.5908,12460,12,0,0,0,2
0,0.052,41,0,0.5082,4368,4,0,0,0,2
0,0.0818,42,0,0.4357,5037,8,0,1,0,1
0,0.1163,40,0,0.111,1474,13,0,0,0,2
0,0.0643,38,0,0.5193,11086,7,0,1,0,1
0,0.5039,48,0,0.0606,8118,9,0,0,0,1
1,0.1118,27,0,0.0399,7673,7,0,0,0,0
0,0.4468,60,0,0.0138,2564,2,0,2,0,2
0,0.348,37,0,0.8406,2646,10,0,0,0,1
0,0.1006,53,0,0.1105,5877,8,0,0,0,4
0,0.1143,29,1,0.7489,2819,8,1,1,1,1
0,0.5299,53,0,0.0955,6959,7,0,0,0,0
0,0.4147,53,0,0.7144,1000,18,0,0,0,0
0,0.1917,49,0,0.7028,3327,9,0,1,0,1
0,0.3422,33,0,0.7718,20689,11,0,1,0,0
0,0.3728,47,0,0.2056,6985,5,0,3,0,0
0,0.1158,30,0,0.6029,5616,8,0,0,0,0
0,0.5111,41,0,0.9034,24056,12,0,1,0,1
0,0.443,57,0,0.1177,1000,15,0,2,0,1
0,0.2908,54,0,0.1628,2559,4,0,1,0,1
1,0.3744,45,0,0.3811,3565,9,0,1,0,3
1,0.1625,33,1,0.1072,9766,7,0,2,0,3
0,0.3541,52,0,0.4205,9902,6,0,0,0,0
0,0.2314,45,0,0.023,2458,6,0,0,0,1
0,0.1625,21,0,0.2224,10920,8,0,0,0,1
0,0.0914,54,0,0.0391,3559,11,0,0,0,0
0,0.3664,44,0,0.1042,12955,7,0,1,0,1
0,0.0956,59,0,0.0898,2151,4,0,1,0,1
0,0.2748,31,0,0.5478,4453,8,0,1,0,1
0,0.1946,21,0,0.0645,3320,10,0,2,1,0
0,0.6364,48,0,0.4958,11439,5,0,1,0,0
0,0.2793,48,0,0.4739,3234,9,0,0,0,0
0,0.4763,24,0,0.2073,4750,14,0,1,0,0
0,0.2685,33,0,0.0799,7372,12,0,1,0,1
0,0.257,78,0,0.0772,7602,7,0,1,0,1
0,0.1429,41,0,0.1876,9992,7,0,0,0,0
0,0.2484,53,0,0.0027,5819,12,0,0,0,0
0,0.2894,37,0,0.2274,3517,6,0,0,0,2
0,0.4124,21,0,0.9159,3715,5,0,3,0,1
0,0.2873,42,0,0.0504,5016,11,0,1,0,1
0,0.5586,41,0,0.2555,6000,11,0,1,0,1
0,0.1757,40,0,0.9793,4368,6,0,0,0,0
0,0.3496,43,0,0.591,4990,9,0,0,0,1
0,0.4702,48,0,0.5699,1460,7,0,1,0,1
0,0.1754,43,0,0.5175,8382,7,0,0,0,1
0,0.269,29,0,0.1109,5681,9,0,1,0,0
0,0.2741,50,2,0.6639,10954,6,0,3,1,2
0,0.6273,21,0,0.8508,4915,10,0,1,0,1
1,0.4775,21,1,0.2054,1223,7,1,0,1,2
0,0.6359,53,2,0.1314,3689,9,0,0,2,0
0,0.2484,51,0,0.1604,4188,7,0,0,0,1
0,0.3554,44,0,0.122,8904,9,0,1,0,0
0,0.4176,28,0,0.0716,1000,11,0,0,0,0
0,0.2971,36,0,0.2891,5079,10,0,1,1,0
0,0.156,41,1,0.2481,7412,9,0,1,0,0
0,0.3874,25,0,0.1863,2895,14,0,2,0,1
0,0.3416,36,0,0.0302,5217,10,0,1,0,0
0,0.5325,52,0,0.4782,2976,8,0,2,0,0
0,0.0984,62,0,0.0577,2741,7,0,1,0,0
0,0.2933,39,3,0.0365,3544,3,1,1,1,0
1,0.0444,54,0,0.2927,2783,3,1,2,0,0
